stress_level,burnout_score,depression_score,anxiety_score,mental_health_index,sleep_hours,physical_activity,study_hours_per_day,academic_performance,exam_pressure,financial_stress,family_expectation,social_support,gender,risk_level,age,academic_year,screen_time,internet_usage
4.480427609942905,0.0305547902034415,1.122862722692075,2.2146481464406342,7.206575695283025,6.766556992588664,1.3010422278547928,6.708178455116387,64.03721009364119,7.112778578795651,3.0505067681640528,5.42531745350842,5.6954377241294925,Male,Low,25,2,3.066509327610359,2.5821541057443547
4.458498355687547,2.2689826688916157,0.2752273363425056,2.7830535080402234,7.299116404410163,6.132915019663745,2.6213834370260214,6.399582702354569,73.94653820647083,7.610916514142297,5.1731435493439,5.524532308796164,8.152818762937159,Male,Low,24,2,3.6522614138040286,4.885529759591649
3.080595330799283,0.0,1.3398308331983828,1.2526262928586842,7.990024729863167,8.630536335898858,4.124166285552121,6.839161838782733,79.27916902162765,7.472534450883504,3.982529997152902,4.5438831873485865,3.790672010806498,Male,Low,17,3,3.282802679477621,2.6966914270941813
3.3116024532298387,0.0,0.0,2.1483489290546296,8.030854339991675,5.832432516939771,2.252735222746666,3.813974327891015,60.07521930544822,4.689152262715382,4.436705255812492,5.867713568318195,6.726236252022774,Female,Low,27,3,4.7863904299404245,4.299478512680826
3.4036025959499137,0.4275254673607165,0.0,2.4427963423871475,7.90572005890389,9.552448761588186,2.1016318470074857,4.0883870876339685,68.33077651862905,5.476488998885554,3.419846233145492,7.534976934544513,8.277393586514192,Female,Low,28,2,4.923510750335423,2.9705941440835573
2.868842069900256,0.0,0.0,2.359143404838854,8.144720150588242,6.161089452383041,0.2614706125604424,0.065510769725229,65.60103229646775,2.3834850184715006,6.38479844884384,4.850516968532169,6.672355629114541,Male,Low,25,1,5.3127500811202735,6.433169948290776
3.851869332335962,1.028670882826474,0.8274464216869845,3.471338585490249,7.169616764912446,8.584690792806438,3.244615888626903,3.813204312572151,72.18644212690846,6.126471926726127,5.7835253811714455,8.739222587295432,5.088964022297053,Female,Low,19,1,1.7598471694764566,1.0
2.505759428087828,0.0,0.0,3.14346278125682,8.054657394387823,7.255438276495194,4.744766164863404,3.912985721488556,66.19737807676664,6.581751615963624,3.725575930617088,3.740148895301348,8.410364225398894,Male,Low,23,3,5.563036397490329,4.8579703299888415
5.009422686865315,1.794780963686268,2.52825046066858,3.923210343752619,6.060792683927515,4.269508941147826,2.444306026987994,6.655494693662288,67.98447637655323,6.053151653213421,4.401224617251205,6.125977957051064,7.196857923923142,Male,Low,17,4,6.82003086488493,7.398249399961585
4.339397823425656,0.8527907129826244,2.3289302038964297,2.433011382457679,6.835658394723505,7.103875724265972,0.7505120540416494,5.732368339066994,69.81506461117444,6.145643805752684,2.837492366365876,7.003652043328108,4.326084788421984,Female,Low,26,2,4.775687505637575,5.818803081297118
3.5835042110116264,1.6094498529105956,0.0,2.717786143215148,7.751262472630804,6.215435973904371,2.496683042729289,5.547248624241125,62.93345115757287,6.640441838364948,4.280914528166143,1.187797998852683,4.510011941877318,Female,Low,21,4,8.314304068589028,8.042862411821893
7.440834583745687,6.132700883197433,2.1549370702662607,3.948039137751009,5.192773304096544,4.040841177698493,0.8790085982585856,6.358648278865944,68.82640459979346,6.804426382470851,7.546311966079906,6.265573313501722,3.3382203910815584,Male,High,27,4,3.759317806072792,4.916129859903256
4.389490182026367,2.006156703419737,1.2434398385982808,1.9179286650914704,7.295793376082528,3.0,3.699200522817802,4.725618285340953,76.74493584436503,5.232827420877699,3.1631638521708543,7.43058413485146,3.091330069159664,Male,Low,25,4,4.857488171003943,3.4582077227226318
7.350713297319824,4.654045263363251,3.507878351326541,4.3721882332518485,4.695694705698553,8.224756943209515,1.993763613626324,6.224355922247472,62.43768467656774,5.970483300666004,5.742701959932424,9.132030803046352,4.076264369342979,Female,Medium,22,3,3.938116317503384,3.64085980167779
3.254186152426375,1.5871437477060637,0.0,1.960567566239158,8.110155269157703,5.71074235234897,2.4056655767038557,7.5189807684717875,78.3487694501286,6.696777280339569,3.364341561931365,4.82286689954769,3.1209937461276254,Female,Low,28,4,3.431461736862089,2.9358202896973298
1.4872023556519027,0.0,0.0,2.2865028070441067,8.719168215626008,7.5137705608239,3.8653967048990183,5.435464920698071,83.506624457823,5.527972356088883,2.168843709922588,5.448877455331059,4.128333077102373,Female,Low,24,2,4.014853531287815,3.4059279403447205
6.639783256556026,3.2484473986281053,3.4655806678312056,4.800921935739974,4.864135916306235,5.196703011849383,0.0,5.498782212678424,73.96636067649084,7.863356178822634,2.768544784231455,8.917132495377373,3.729199814361845,Female,Medium,25,2,8.129074340008735,8.56002501183929
5.275561824338227,3.4013034261826784,0.4695559778714233,4.666001898439544,6.349107907371419,4.357268092152121,2.4861250418553924,7.478226927887356,77.68158122550683,8.431341699015597,2.832653349767261,4.715643549071885,6.504063876194484,Female,Medium,27,4,5.954251219930892,6.686545940058543
5.250295032670734,3.729411861025001,0.4525651935966972,4.855358743640126,6.30750480576066,7.373954483221902,4.749907340468223,2.917191561769972,79.58786651803636,5.333626795749174,7.152148512199621,7.026871673522808,5.852038598079517,Male,Medium,26,3,5.052825926477095,5.608192837952246
3.6451788189778735,0.0,2.6532487896820545,1.4589810265027654,7.308259527553405,5.289125643563509,3.631201992135476,1.7307164754926705,74.28211472270809,3.207334302073381,5.500361176969766,7.311681768568823,7.754611023159836,Female,Low,25,2,7.482310327828774,8.434480831450792
4.63992805754509,1.3532693456284115,1.1046740764562129,3.096418089825553,6.883701127097434,8.648576471505928,2.265894438973143,6.636972305133583,80.78659418907301,6.028496776529499,1.9014211134471528,8.07483296495596,5.865371448071652,Male,Low,21,2,7.075152595418517,7.697999487121506
3.805765286385927,2.045803111499388,0.0,2.492139418049609,7.730052060030746,7.108326716321114,4.576152701243209,5.949499675139732,80.4699934998463,5.642337321019184,2.8059201405558887,7.300612544695441,5.610946643332303,Female,Low,25,1,2.894294509850829,3.267126428496135
2.9727791909530383,0.9112494428484094,1.4420605588461717,0.0,8.378270155964934,6.280088452589693,5.855366505881624,3.384283355027705,73.83165549709146,3.730299948577145,7.491894629787744,5.243808249592201,2.616488216967706,Female,Low,17,2,3.0334027969644146,4.657751538343221
0.0,0.0,0.0,0.0,10.0,8.203992512676779,4.109105337969616,0.4892755904791759,63.31003339298549,3.613286908986285,3.325130845029768,3.6983768167089264,1.9702133857894228,Female,Low,26,2,1.5742001226559137,2.483589111005021
1.9546217506994152,0.0,0.0,2.423790031844626,8.491014290166845,6.144767449435387,3.0932300391722194,3.109119402476555,73.54119220303535,4.551083857402291,5.167227369203785,1.515410699373681,9.863551927494449,Male,Low,25,2,5.296969283459569,5.411592115909045
6.045994695448171,4.6399304720877295,2.328901782958753,5.268296449685059,5.302442652027588,3.7832889986028144,3.52437860839693,4.683658174663685,62.98005808769888,3.7830348115219534,7.1805941331486505,7.640706654023261,2.862534345662836,Male,Medium,24,4,6.607472495933149,6.5225237616154015
1.1338543032817787,0.0,1.9821168001940264,0.5286547549507578,8.793226812143853,8.25058187369194,2.329433217446826,4.442067547540383,74.67980814062149,4.896790534301367,1.865719422611105,5.157553339455137,2.929872775630221,Male,Low,25,3,6.668629169023888,4.8076046225207385
3.821240663840976,0.006770687740998,1.2512912934223168,2.070640871443618,7.474924085003827,7.62526849220573,0.0,2.87352151363064,63.498389567920114,3.222739252669558,6.31660662881646,7.06252525967076,5.27141878962691,Other,Low,27,2,3.537809381426162,4.048249460126557
3.1271462718807186,0.0,0.0,2.530369036707369,7.990030780235502,9.283422636775992,2.406286408087522,3.701245765828186,76.30514249540056,4.858117216531703,4.733827857530042,2.911844313833432,5.403431971011399,Male,Low,22,4,4.159307421748139,3.474843825193737
2.283889517944583,0.4399688900062841,0.4473132738357551,2.174540056784809,8.299888193635997,8.874914964155362,2.31784752467522,3.461208461092048,72.66842849942213,3.8347627258736754,3.687947814573485,7.314969420414973,4.876038982123756,Female,Low,29,3,7.097750768982058,8.111513086289232
3.863309403419677,4.999594266796314,0.919113665774822,1.8430520767390528,7.6260265158779665,4.191138999353027,6.934685641303612,4.45803639222629,71.71158648862819,6.5678036599560965,2.726890880379893,7.569487594552832,2.14144574686333,Male,Medium,23,1,4.202441112807561,3.133806807089239
6.618337750593717,3.000389171900272,2.8151145018922588,6.30287269143712,4.6172687417637,6.089001722292628,4.404078866045674,2.760202894129164,76.39273118451841,3.499182120508069,5.669025729948464,8.80629013239406,4.488602855219574,Female,Medium,19,2,1.6395545471496544,1.0
2.2353661249142838,0.8180750684852235,0.0,3.0489917171140046,8.191156034900086,6.823394041629538,3.4386722616207743,3.628324453099261,67.22122965636197,5.23171639121184,4.800148594186801,4.594927217442828,5.960166815124691,Female,Low,27,2,5.702094774611748,5.711347493396144
2.8162450826511742,0.0,0.0,0.8228742975077883,8.626639677687194,7.942376337749979,3.248120206911011,5.6171396133927125,69.08510654003041,6.3443738367866604,6.243717330186061,5.371123806465599,5.754383922774662,Female,Low,23,1,2.623028077117321,3.072636688638768
5.948693588018455,4.383192807061278,1.3045373729570962,4.937449801775459,5.747926412372851,6.801938502521825,2.276357096110008,7.143775914257475,74.67769553097139,9.145292958676604,5.67899697938244,6.246508683598497,6.590554727953135,Female,Medium,24,4,8.558284799119129,7.559865621628328
5.729314333849798,2.757350964307385,0.3900478256217885,4.696287227200764,6.182373750613315,6.100444567492869,1.0132361236630234,4.965400724326926,71.78042083657157,5.837994562380802,4.674916851654122,7.504095642826133,4.986853999602705,Male,Low,21,1,7.950803331741905,8.989710544936377
1.773038693035299,0.0,1.264715331043461,1.0503847045733383,8.59625451210084,8.080985251535749,2.8151905354280564,2.743799318733094,75.27535826094433,4.467787137797235,3.1017451953880637,3.7657792408937496,2.7811358622474254,Female,Low,27,2,2.105770880235404,1.883451859185253
5.534369838513886,5.477184101661993,2.9946760476080376,2.528165821993163,6.129399503714085,5.56864880052959,4.206162986132583,5.67080880518486,73.42879075784583,5.692226103334397,4.307323405912175,6.83611249543761,5.485955385066896,Female,Medium,27,4,3.2885257827836347,4.818194828502181
5.689953112201677,3.469253378268515,2.873163366379773,3.727519094197577,5.743814016946124,5.809365112222701,2.3408768869984327,6.58182561504896,65.97368495637778,7.197781118560586,3.036907983117921,4.690258264712592,3.345173853842506,Female,Medium,24,1,6.306226148571687,5.891546898586703
5.9778098837623785,3.068390048528676,0.0,4.797217253538839,6.169710870433397,6.644984699001607,2.4997981494981945,4.748848432395751,66.87791564651278,5.7438626204562375,5.84515988928762,7.3355436123097,8.855341634299494,Female,Medium,28,3,5.912999425798795,4.9726530491450776
4.9028581582012105,1.3782275699374371,1.6088449980506896,3.255948629853489,6.579418648348262,4.780626449120059,2.7147301597031426,5.5363629119242095,78.13784125944865,5.864514521953184,4.49136074026316,3.5177955701929435,7.206709039163307,Male,Low,20,3,7.099974235724725,8.866178802886559
4.005052983251554,0.8118495683361812,0.4961545999910495,3.169926435785176,7.298154495966511,7.607601767317738,3.024677185367685,6.905366855066146,71.54545371382197,7.459837130433062,4.978856550868502,7.526138576114809,7.728776700036171,Male,Low,19,4,5.228354611517789,5.435411892581429
6.10073842264752,1.4511172002611668,1.277791544471019,5.247773023995795,5.602035260400948,6.549516183106979,2.191096004756457,5.657087078557848,61.4173411403197,8.120797412466942,4.535985158973632,10.0,9.548746729609404,Female,Low,17,2,2.4904050151731125,3.9589923400052873
3.1529924044538418,1.7672649711871826,0.1548507676773167,1.8242000439651556,8.145087794725722,7.849319631256641,4.911043033686019,7.624353101935054,75.98269188199717,6.626467463389892,4.4436094216588495,6.3135879492939,4.792325160452928,Female,Low,20,4,4.503003535101799,3.957881954143993
5.397715834303843,4.232971874472831,3.410122049542736,3.3351943280294405,5.81731875300681,7.374832226593218,5.842384396134337,8.487735619800125,76.83669153405108,9.89076859146972,4.542891667188497,7.257785686289373,4.2194214045547005,Female,Medium,24,4,6.323804594630902,6.731330732562372
3.621966709403484,1.8917969476501817,0.2361889680339328,3.349333535985297,7.475556565032837,7.0029720766420045,2.537193697124533,9.7656816851514,85.38868871722126,6.8741760031971335,0.0,7.472622917504244,5.2474302396062384,Male,Low,27,4,1.2889849342364443,1.0932648273687464
6.73222931209472,3.109266962386316,2.241529945157182,3.3711943422849657,5.623290988929467,4.03328256885249,1.3717693996374627,4.7537042101414135,75.15364619415976,4.455521661290594,2.586818224311549,8.520741737276579,7.508899020219367,Male,Medium,21,1,3.5780269098076287,4.209312309894825
3.040796011625408,1.9739830508551897,0.0,1.647913877031503,8.289307432240387,5.166191636428291,0.5741999714394717,3.26834944828756,70.75402272893243,5.03756021512005,3.690961927942277,7.09396009270306,4.97347593868003,Female,Low,23,2,1.4418933668826104,1.9003371992571465
5.264854109055851,1.6582208037716888,0.0,3.754282274175243,6.767773674125087,5.730225237393016,2.07580341161928,6.9245671440137055,73.53203231926778,6.518545463945689,4.026780388030057,4.4392189215411735,7.277923504833316,Female,Low,29,2,5.381324617135706,5.744836106894002
4.644256459357985,2.886330782411372,0.3883416826623351,3.571670157355681,6.954293864251401,9.29980950876886,5.180505576814035,5.35544876453785,83.9433278375027,5.31381925827272,7.35132344316929,5.479427398131999,3.423215468331766,Female,Low,20,4,4.510203343228483,5.110901500828246
3.903010253132501,2.583624633364264,1.221967893465591,1.839643480348532,7.520312486602763,5.0711434705835226,4.644077414616218,3.160896630171888,66.07511186436562,5.033969877127896,5.899118661554158,7.912672193385156,3.613230424665429,Male,Low,28,2,7.555233368397128,7.687611084114681
7.21238142972601,5.520625369601354,3.644071886673496,5.9246999959773525,4.244415863314342,7.909689980228833,3.4106359290021646,5.102049458332423,70.30056392469429,7.95985714284332,8.964381591809998,7.907288911756867,5.2991501120125335,Male,Medium,19,3,6.87794166372525,4.395887815428486
5.129798693792318,0.8937825951924263,0.839025177020721,4.043041177685415,6.483460616071232,7.537537712923354,3.9909739041963226,4.659322250527035,57.71018455951901,6.04512745058441,7.861029028425897,4.805521874548244,4.442772380665614,Female,Low,23,3,7.770375188525237,7.56710321302851
4.551182291673263,0.0,2.0176413609146238,2.876190333533543,6.711377574996245,4.056008529735646,1.2358587513733887,6.884740471559819,75.01154516162609,6.767454471285113,4.634963344065492,4.616616786966866,5.760328269202649,Female,Low,19,4,2.8559113554405218,3.207662661852532
1.2416643014107418,0.0,0.4522995835441324,2.6238409774032587,8.580492111151486,9.31892847092169,0.5473539648861867,3.5608384234404653,67.35106355825293,3.915519314878396,2.181989693981418,5.563228100897622,4.691722275858287,Male,Low,28,3,1.9925353454684036,2.23979418071432
7.726995084646199,5.072451930274058,1.5090685897153735,6.190139723398116,4.5994394722074725,7.348032046210823,1.2435922604735086,5.450318617130987,66.64121209697424,6.672774816109597,10.0,5.132638655108625,5.348888640807263,Female,Medium,29,1,2.9009425969174845,3.179530671245788
5.015646115197541,2.440645702184104,0.5825639052954561,3.567784287310628,6.748637096139158,6.430419273298837,4.315338373902335,5.375240918266648,78.84488103350039,6.513052433425015,7.206288423700689,6.039969276910628,5.4433998381731055,Female,Low,22,1,4.04713801280688,3.134069579536614
5.142274774117594,3.6283243747834417,3.728672675535637,4.320793456532735,5.528250250732452,7.391977645398114,2.228782284372248,4.302636581864255,73.65503669311673,5.812202645765209,6.811511495282009,10.0,3.433883914321973,Male,Medium,21,2,4.9470771493161365,6.1579758955414015
3.4377521393464168,1.4915820234160315,0.0,1.23089666355176,8.255630145195905,4.984296459374788,2.992067649292503,4.546723414446996,73.05818561444556,6.042943702414099,4.520005019254116,7.252408041215186,9.076549106421066,Male,Low,17,4,8.760685980025164,6.9190468705766754
5.813439876349788,0.1274188159530394,0.2784932235310595,3.564101210068743,6.521845719380144,7.219319831480656,1.9202417827066829,5.009545465657896,63.27338346654008,6.377337601343657,6.325313915408108,5.544232460798126,5.404588819149042,Female,Low,21,1,4.639168011925802,4.311875235471365
1.4311827086845694,0.0,0.0,1.343409715036639,9.02450400201518,8.301349641359597,2.916153106514049,1.823205623892386,72.29724205916608,4.745475290422834,3.273115260408639,4.26062294170721,5.295482067869696,Female,Low,20,3,3.679571738636827,1.9948765096887824
3.0757356236425286,0.2458967661474264,0.3822826617004013,2.276460421312207,7.972082825639206,5.126268318725799,1.383089919281369,6.545403155554197,75.0556651816695,6.930013668538935,1.8354313354938936,5.9297929731543855,5.988014993633418,Female,Low,19,4,5.091285738237104,5.852511030707966
5.963625358913287,1.7434197075386757,2.053363987363901,4.588924604312869,5.621863278931654,7.05546513332312,1.4316608829281603,4.112046397363557,62.040693488760965,6.469945095793491,6.103391980239057,6.319116569929174,6.1510839374655655,Female,Low,28,1,5.190716623293987,4.860552136851427
4.101772011459445,1.3352226298090573,0.3879867505002414,2.1844242462711394,7.587567896384807,7.613219816404221,2.947790216581149,6.09409535087932,71.09836172689494,8.977016053206304,4.138583645700991,7.798486447052583,5.439040508086972,Male,Low,21,4,4.418358990141481,5.285753498925122
4.9476866522306056,1.3021532500084927,0.9469079092047696,4.657183657832093,6.339697868996699,5.264927975025973,3.0917066401238653,5.869693094672551,68.16236681045963,7.979057394163529,6.346314292144362,2.7897062509947124,6.628183334270242,Other,Low,27,2,5.322540793066485,5.18794739352359
4.955813854474198,2.196605816275895,1.7011089396141423,3.582943111082772,6.432458843001247,4.57783198943244,4.290060740185115,2.723504692351158,61.07571087393178,4.915709784137526,3.4223267129492805,10.0,4.846095685160454,Female,Low,25,4,9.169053590051838,9.642841291511123
5.807369353577111,4.0250940010672736,2.6331243328140577,4.039432491199832,5.675285211364989,4.820731820269213,2.070411530846847,6.597239700638434,64.13133069490523,7.261576410116996,5.955497995561019,5.140783497658892,4.447972485913095,Female,Medium,29,3,7.216525710400841,8.504990563407793
6.525601708330458,4.297328593517401,3.533666319114179,4.364884961598621,5.020193932453976,8.975337723335961,1.2543258173003926,7.951091385640852,72.94011370101087,8.652140545769512,6.70460110904396,4.606855605261288,1.1597368869625515,Male,Medium,21,4,3.971463757469461,4.8031428225771045
6.559706385128336,3.268058453765456,1.0049322458091994,4.071882000286512,5.853073172119952,6.152047004899825,5.544396138985893,9.07210651930308,72.04444253568693,8.99421688912524,6.178386465854572,3.879430151917724,4.455584011076784,Female,Medium,25,1,5.807545397572922,7.79632629745388
2.59383643575687,0.0,0.0,2.575236664709027,8.189894426284544,8.521838510149427,1.738520389683803,3.991205462235392,74.40478141604734,5.458610632381832,6.203078157072535,4.388792502953351,5.550490711866924,Male,Low,28,1,6.379765138663958,5.454607411217361
3.017562825851269,0.4762214833736748,1.615631836144014,0.8001081712144364,8.068252867451957,6.658440829089658,4.351557409892381,3.3285786460511906,72.36439398190517,5.140367113075061,3.852569650638343,4.970213803450456,5.157739254810166,Male,Low,25,3,3.0392623647853334,2.641781827644695
2.230342793453959,0.8135566335475304,0.1646925503628062,0.0,9.058455117509574,5.648901157339762,5.828873082099772,4.450880445413985,73.93881459320657,4.677572914842946,3.403540428438506,6.26748528207921,8.759102700896685,Male,Low,26,4,9.811076210727322,9.776684468335688
4.575743769512214,1.6868923712296957,1.1537323285140906,2.4636384407652163,7.084491261411323,6.2019203689825,5.9176037167626605,2.952426110808922,75.10962635383287,4.404395760546535,8.595841290923298,8.119508266162388,4.170460899984638,Female,Low,29,1,6.315009328380988,7.413714456654365
2.0667387381697875,0.0,0.0,0.8311461865084273,8.923960648779557,6.867413930160684,1.132231991060286,3.957083490968961,72.37319827999482,4.998039637044676,3.474756158541263,5.411762934127985,4.2563497223777205,Male,Low,29,4,7.268668930813808,7.143515181970886
2.41000935333032,2.4419172468954686,1.5521584459414357,1.6454368987311525,8.076717655266096,6.700391174457192,3.2691234953201818,4.853316932616984,63.70963037366071,7.136482579477654,3.9502582573771097,5.676180478311379,2.8581972746969107,Male,Low,27,4,8.644562035806487,8.85653267826761
2.0755064296897827,0.0,0.0,1.3680567526510894,8.75938040232876,7.077112383275479,4.260904758315762,3.8729386821653,77.11224123562839,5.53055802247167,1.5965734940656535,7.1552923219568,8.253687330954675,Female,Low,21,4,8.208009164675536,8.243916777763369
4.504516360798204,0.0,0.5664889778167173,2.5083936096379427,7.27572867944432,8.641233399995619,2.6126314538665456,4.459459228913464,78.98290147730864,5.564779725695555,3.9477364789502425,6.936038025258135,5.883918900710278,Female,Low,19,3,6.9165854117495735,6.225470955584064
5.699774171307717,4.766445944495932,3.474016476016743,4.145217802763089,5.434320047842963,4.295242057716128,2.905349201197432,2.653034657220745,68.47663713782877,4.199608960238866,6.918224928297862,6.296563218958485,5.107987699953748,Female,Medium,17,2,8.577380002736447,7.793380672540509
2.9885760824844225,0.0,1.274310966633827,1.025139550959222,8.114734411728316,7.506699353014799,5.007949170696913,3.83779431845922,73.08664721982684,4.775520991467109,5.247785391350425,6.71991035262907,4.734538496888608,Female,Low,17,1,2.999431721723978,2.934195465198557
2.892227839820169,1.0530664463473285,0.0,1.1772822221186483,8.489924197436338,5.192904799869036,2.966403219420138,2.499096396272804,73.96064030300995,3.696876798149488,6.590684616849947,4.798276378657235,4.373113831896433,Male,Low,19,1,4.904357477894492,3.713703209843027
3.670525339864207,0.0,0.0,2.971081600326525,7.64046538395636,6.786322710212747,3.4967554343942524,4.925827050147211,79.08761044158375,6.448798105417746,4.952158573969814,7.3307642427849,9.77532457225721,Female,Low,29,3,2.9091815530966727,2.8132175409278006
2.238171350579024,0.0,1.471652097820491,3.345007683814413,7.659733525277919,6.885636145826325,3.364211898039784,2.9216301050461992,62.1180320466453,3.265176887611074,4.4282950594019095,7.5583694726072945,4.149962212133615,Female,Low,25,2,5.376288490854561,5.309283075436022
3.401030674112838,0.3027496801538162,0.7731572298629706,1.9318048407342927,7.828099109175685,5.983829464761749,5.045234900361566,1.8036336632679872,69.31633836205124,3.9355057638550552,4.842429891059136,6.886199025906247,7.466524091260533,Other,Low,20,4,3.30798809873326,1.0055149624738595
2.629594615763494,0.1790429229604438,2.1443153148267027,1.4409558894914651,7.872580792399152,7.688059967413075,4.528968844641555,7.234430090826489,78.50225590659957,6.411566382174168,3.8268433487259466,3.74187289469687,5.575805540089829,Female,Low,18,1,5.8966888742888885,6.500332076351259
2.71416279655336,0.0,0.0,2.815830140048173,8.069585839364205,7.588639366314858,4.470347323959027,5.015626122120337,74.60513409029893,7.873254332776591,5.3161479727670935,5.432762378376127,2.739586585306649,Male,Low,21,4,3.494924824070779,5.009426742862136
5.561919940680442,1.7107677272462078,0.2148393919887641,2.7857488901382315,6.8750555390897246,7.69884235111711,0.9502287202612923,6.51363804607508,76.35681345997484,6.380591365180105,3.490896528951219,7.178511383950367,6.46930824854603,Female,Low,19,4,8.893585257590267,9.115761958135256
2.5112973539011185,1.9849933157591568,0.4106435901342544,1.6245906220618205,8.38491079478073,4.776574593504997,4.559046495974778,5.840733100068849,71.11237852787409,6.841308346449457,0.1824780888426831,6.984353750865261,5.072446287829189,Other,Low,23,1,5.080217694357714,6.020859453987795
3.8277170049489007,0.4962352382824541,0.0,3.240884454085849,7.496647861794685,8.06152510508302,2.2070445788067925,8.167128974660223,75.19057007587116,8.394650073338799,5.6029896419351335,3.711582174356693,6.50963064019629,Male,Low,24,4,6.015487689707732,4.544276523767127
2.562202249443911,0.3398525477217752,0.0,3.2152827345124173,8.010534279868711,4.5666097621327335,2.9051280702108597,4.184902655232683,68.75434903081405,5.846410316917839,4.496754029568871,5.618168317679529,7.358757289532182,Male,Low,23,3,9.376383987079937,7.512375106603955
8.009184675249736,6.282055821408613,3.543408243446578,6.072560653948288,3.9115354606816464,3.904720152207883,4.358367199420897,2.8862476989947408,74.1055047955013,5.669985337692718,6.665192753590423,6.963173181912703,2.23156254511497,Male,High,23,1,7.500359069635203,6.146995181343997
5.523259402415643,3.565803159633641,2.9479375079278896,3.636459060054353,5.81537726863907,7.306883833153999,3.670655310342624,5.584366392236733,69.80077709768867,7.957936360002469,6.692872460842432,4.89523904053932,2.4161044900772706,Female,Medium,28,3,6.274944747596227,6.411918425701493
5.2878346403834895,1.7950210838503855,0.951805899819206,2.56434778938984,6.830020037083891,3.827157404802215,4.425798878926649,4.695870648196359,67.88066705636987,5.799399636084708,6.746150133028646,4.538910788738105,8.963103184178946,Female,Low,22,4,4.455625880802071,5.169357323671639
6.465689415409058,4.923832303740054,4.485274342618079,5.887229464280587,4.301973091766777,6.911608869687484,2.427132192026229,3.937653172817697,72.20625909717799,4.860099920252221,6.8702417748122855,6.385188476293229,1.0798656162674272,Female,Medium,26,4,3.1420083957307297,2.144725811034923
3.683387114413721,0.8449557341147665,0.0,5.227234058848813,6.958474936579868,6.338998754794634,3.1313916575776903,1.4681197411693805,64.68288863768106,4.088012910014497,5.154980512943927,5.675129674842678,7.552751849200174,Female,Low,18,3,4.363779302750955,3.627582630110901
6.41271302113354,2.6522757407539395,1.917782369972644,5.33875230056408,5.257954390385567,7.628117008756538,4.228242422063583,3.49944977026635,71.98024991652468,5.0797127895683385,8.269816107900397,10.0,5.8491611659581215,Male,Low,18,4,1.197776094853276,1.0
